,ADDRESS,CITY,COUNTRY,CUSTOMERNAME,ORDER_QUANTITY,ORDER_TIME,PRODUCT_CODE,PRODUCT_NAME,PRODUCT_SUBGROUP,REVENUE,ZIP_CODE,ORDER_NUMBER
1595,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,1,2016-11-07 14:39:00,12,Just T OrganicBlackTeaEarlGrDCBag6x25pcs,Tea,28.0,570,539
1596,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,1,2016-11-07 14:39:00,15,NOTINUSEArlaIngLowLactSemiSkimUHT12x1L,Fresh Milk,28.0,570,539
1597,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,1,2016-11-07 14:39:00,78,Just T GreenTeaMorning DCBag 6x25pcs UTZ,Tea,34.0,570,539
1598,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,2,2016-11-07 14:39:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,142.0,570,539
1599,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,3,2016-11-07 14:39:00,6,OLD Paulig ProfDark 4x1kg bean FTO,Coffee,284.0,570,539
1600,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,5,2016-11-07 14:39:00,98,OLD Paulig ProfEspr 4x1kg bean FTO,Coffee,598.0,570,539
1601,"Bwedp Xqfbl eon 40
627694418731",HELSINKI,Finland,Iepfi Prvvwijj,20,2016-11-07 14:39:00,35,ArlaCafe-MilklactosefreeUHT12x1L,Fresh Milk,672.0,570,539
1602,Dlwh-Xwhrwrbbh 9,OULU,Finland,Zepl Bxmxjve,1,2016-11-13 14:18:00,31,Vendor Whitener 10x750g,Vending Powders,124.0,90540,342
1603,Dlwh-Xwhrwrbbh 9,OULU,Finland,Zepl Bxmxjve,1,2016-11-13 14:18:00,222,Juhla Mokka Take Away cup 255 ml 1600pcs,PP Accessories,122.0,90540,342
1604,Dlwh-Xwhrwrbbh 9,OULU,Finland,Zepl Bxmxjve,3,2016-11-13 14:18:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,212.0,90540,342
1605,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,2,Samples,Samples,0.0,1741,325
1606,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,3,Just T OrganicFruitTeaAppleDCBag 6x25kpl,Tea,34.0,1741,325
1607,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,4,Just T OrganicGreenTeaClassiDCbag6x25pcs,Tea,28.0,1741,325
1608,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,34.0,1741,325
1609,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,78,Just T GreenTeaMorning DCBag 6x25pcs UTZ,Tea,34.0,1741,325
1610,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,1,2016-11-14 10:12:00,326,NOTINUSEJustTOrganicHerbTOrangeeapot4x10,Tea,34.0,1741,325
1611,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-14 10:12:00,28,Lipton Blackcurrant tea 6x25bags,Tea,44.0,1741,325
1612,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-14 10:12:00,69,Lipton Yellow Label tea 6x25bags,Tea,30.0,1741,325
1613,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,2,2016-11-14 10:12:00,73,Lipton Green tea 6x25bags,Tea,38.0,1741,325
1614,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,3,2016-11-14 10:12:00,41,Lipton Green tea Mint 6x25bags,Tea,56.0,1741,325
1615,Tbdbrpri 6,VANTAA,Finland,Rpxcyo Yybqy,3,2016-11-14 10:12:00,70,Lipton Earl Grey tea 6x25bags,Tea,56.0,1741,325
1616,Vqtometworaei 16,RANUA,Finland,Ifel Tiyhsjkdwfo,1,2016-11-18 15:05:00,2,Samples,Samples,0.0,97700,19
1617,Vqtometworaei 16,RANUA,Finland,Ifel Tiyhsjkdwfo,1,2016-11-18 15:05:00,20,Cafelat tamping mat splat black,PP Accessories,24.0,97700,19
1618,Vqtometworaei 16,RANUA,Finland,Ifel Tiyhsjkdwfo,1,2016-11-18 15:05:00,22,Paulig latte glass 12 pcs,Forecasted POS materials,38.0,97700,19
1619,Vqtometworaei 16,RANUA,Finland,Ifel Tiyhsjkdwfo,1,2016-11-18 15:05:00,23,Wooden stirrer 140mm (1000 pcs),PP Accessories,14.0,97700,19
1620,Vqtometworaei 16,RANUA,Finland,Ifel Tiyhsjkdwfo,2,2016-11-18 15:05:00,21,Paulig cappuccino cup and plate,PP Accessories,100.0,97700,19
1621,"Cerohnsqdcfs 77, 7.wdr",TURKU,Finland,Zqb Njyugu,1,2016-11-03 12:11:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,94.0,20200,660
1622,Pzdkakmnmsimbwz 43,HELSINKI,Finland,Tflzu Swbljd,1,2016-11-15 14:20:00,2,Samples,Samples,0.0,180,204
1623,Pzdkakmnmsimbwz 43,HELSINKI,Finland,Tflzu Swbljd,1,2016-11-15 14:20:00,103,NotInUse Cleaning tablet Thermo Milk,PP Accessories,48.0,180,204
1624,Pzdkakmnmsimbwz 43,HELSINKI,Finland,Tflzu Swbljd,2,2016-11-15 14:20:00,11,Paulig Espresso Favorito 4x1kg bean UTZ,Coffee,218.0,180,204
1625,Gvasxggoqmrhcbu 88 3.rua,HELSINKI,Finland,Xmydeate Thsnuhp,1,2016-11-16 14:08:00,99,OLD Paulig ProflMed 4x1kg bean FTO,Coffee,94.0,180,151
1626,Gvasxggoqmrhcbu 88 3.rua,HELSINKI,Finland,Xmydeate Thsnuhp,1,2016-11-16 14:08:00,152,Cleaning fluid Thermoblue,PP Accessories,22.0,180,151
1627,Gvasxggoqmrhcbu 88 3.rua,HELSINKI,Finland,Xmydeate Thsnuhp,3,2016-11-16 14:08:00,98,OLD Paulig ProfEspr 4x1kg bean FTO,Coffee,358.0,180,151
1628,"Gaytrcypn 02, Fkjp",TAMPERE,Finland,Genzpbr Eedp,27,2016-11-07 08:35:00,91,Juhla Mokka 5x1kg fine gr,Coffee,1818.0,33710,587
1629,"Hksavrnof 99, plu 0 Lincpej.",TAMPERE,Finland,Genzpbr Eedp,25,2016-11-17 12:37:00,25,Paulig Special Medium 4x1kg bean,Coffee,1764.0,33710,119
1630,"Hheglqgomvlgugric 8
686742817183",ESPOO,Finland,Vicisg Bauqamep,1,2016-11-15 17:59:00,2,Samples,Samples,0.0,2330,196
1631,"Hheglqgomvlgugric 8
686742817183",ESPOO,Finland,Vicisg Bauqamep,1,2016-11-15 17:59:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,128.0,2330,196
1632,"Hheglqgomvlgugric 8
686742817183",ESPOO,Finland,Vicisg Bauqamep,1,2016-11-15 17:59:00,31,Vendor Whitener 10x750g,Vending Powders,112.0,2330,196
1633,"Hheglqgomvlgugric 8
686742817183",ESPOO,Finland,Vicisg Bauqamep,3,2016-11-15 17:59:00,92,Paulig Vending Light Roast 5x1kg gr,Coffee,256.0,2330,196
1634,Qùuubnawoq 5,HELSINKI,Finland,Ptgnu-Ontbk Lrt,1,2016-11-14 11:24:00,2,Samples,Samples,0.0,720,311
1635,Qùuubnawoq 5,HELSINKI,Finland,Ptgnu-Ontbk Lrt,1,2016-11-14 11:24:00,15,NOTINUSEArlaIngLowLactSemiSkimUHT12x1L,Fresh Milk,28.0,720,311
1636,Qùuubnawoq 5,HELSINKI,Finland,Ptgnu-Ontbk Lrt,1,2016-11-14 11:24:00,32,Vendor Espresso 10x250g,Vending Powders,180.0,720,311
1637,Qùuubnawoq 5,HELSINKI,Finland,Ptgnu-Ontbk Lrt,3,2016-11-14 11:24:00,10,Juhla Mokka Professional 4x1kg bean,Coffee,212.0,720,311
1638,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,1,2016-11-18 12:57:00,2,Samples,Samples,0.0,880,49
1639,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,1,2016-11-18 12:57:00,29,Tazza hot choco 10x1 kg UTZ,Vending Powders,142.0,880,49
1640,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,1,2016-11-18 12:57:00,50,paulig TA cup 200 ml 2500 pcs,PP Accessories,138.0,880,49
1641,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,2,2016-11-18 12:57:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,880,49
1642,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,2,2016-11-18 12:57:00,53,Paulig Vending Medium Roast 5x1kg gr,Coffee,172.0,880,49
1643,"Tnvjdvsvjycu 96-11
439730391044",HELSINKI,Finland,Yepjl Pscacoowsk,6,2016-11-18 12:57:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,86.0,880,49
1644,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,2,Samples,Samples,0.0,880,75
1645,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,13,Just T OrganicHerbalGingerLeDCBag6x25kpl,Tea,34.0,880,75
1646,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,52,"Arla lact free portion milk 1,5% 100x2cl",Fresh Milk,14.0,880,75
1647,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,76,JUST T HerbTeaChamomilHoneyTeapot4x10pcs,Tea,34.0,880,75
1648,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,77,NOTINUSEJustTOrganHerbTeaGingerTeap4x10,Tea,34.0,880,75
1649,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,78,Just T GreenTeaMorning DCBag 6x25pcs UTZ,Tea,34.0,880,75
1650,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,1,2016-11-18 09:04:00,79,SAM acacia honey stick 80x8g,Other ingredients,24.0,880,75
1651,Agoxddjpmzma 42,HELSINKI,Finland,Egxldiq Msvtuf,2,2016-11-18 09:04:00,51,Paulig portionsugar brown 200x4g,Sugar and Sweetening,24.0,880,75
